Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
10/7/20,16:20:00,0,684.2,0,40.155,47.3125,41.2665,27.95671,1,NA,10/7/20 16:20,Weekday
10/7/20,16:30:00,0,403.8,0,166.731,143.422,171.2174,109.5616,1,NA,10/7/20 16:30,Weekday
10/7/20,16:40:00,0,297.4,0,36.884,37.853,38.856,15.282,1,NA,10/7/20 16:40,Weekday
10/7/20,16:50:00,0,404.8,0,7.113,9.992,7.782,5.862,1,NA,10/7/20 16:50,Weekday
10/7/20,17:00:00,0,842.3,0,2.698,14.062,2.485,1.213,1,NA,10/7/20 17:00,Weekday
10/7/20,17:10:00,0,715.3,0,11.81,32.517,11.439,5.59126,1,NA,10/7/20 17:10,Weekday
10/7/20,17:20:00,0,570.2,0,18.597,7.264,6.223,4.315,1,NA,10/7/20 17:20,Weekday
10/7/20,17:30:00,0,264.1,0,3.359,2.216,1.692,1.233,1,NA,10/7/20 17:30,Weekday
10/7/20,17:40:00,0,244.1,0,5.196,3.346,3.086,2.054,1,NA,10/7/20 17:40,Weekday
10/7/20,17:50:00,0,428.9,0,7.097,6.376,5.838,4.077,1,NA,10/7/20 17:50,Weekday
10/7/20,18:00:00,0,176.5,0,1.504,3.796,3.258,2.567,1,NA,10/7/20 18:00,Weekday
10/7/20,18:10:00,0,484.3,0,33.717,5.353,19.1917,3.5281,1,NA,10/7/20 18:10,Weekday
10/7/20,18:20:00,0,1,0,5.995,1.8978,2.599,1.9991,0,NA,10/7/20 18:20,Weekday
10/7/20,18:30:00,0,336.3,0,1.957,2.23,1.677,2.462,1,NA,10/7/20 18:30,Weekday
10/7/20,18:40:00,0,350.8,0,0,0.402,0.404,0.398,1,NA,10/7/20 18:40,Weekday
10/7/20,18:50:00,0,188.2,0,0,0,0,0,1,NA,10/7/20 18:50,Weekday
10/7/20,19:00:00,0,179.3,0,0,0,0,0,1,NA,10/7/20 19:00,Weekday
10/7/20,19:10:00,0,714,0,0,5.545,4.4,3.09,1,NA,10/7/20 19:10,Weekday
10/7/20,19:20:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 19:20,Weekday
10/7/20,19:30:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 19:30,Weekday
10/7/20,19:40:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 19:40,Weekday
10/7/20,19:50:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 19:50,Weekday
10/7/20,20:00:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 20:00,Weekday
10/7/20,20:10:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 20:10,Weekday
10/7/20,20:20:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 20:20,Weekday
10/7/20,20:30:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 20:30,Weekday
10/7/20,20:40:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 20:40,Weekday
10/7/20,20:50:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 20:50,Weekday
10/7/20,21:00:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 21:00,Weekday
10/7/20,21:10:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 21:10,Weekday
10/7/20,21:20:00,0,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 21:20,Weekday
10/7/20,21:30:00,0.2,NA,0,NA,NA,NA,NA,NA,NA,10/7/20 21:30,Weekday
10/7/20,21:40:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 21:40,Weekday
10/7/20,21:50:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 21:50,Weekday
10/7/20,22:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 22:00,Weekday
10/7/20,22:10:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 22:10,Weekday
10/7/20,22:20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 22:20,Weekday
10/7/20,22:30:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 22:30,Weekday
10/7/20,22:40:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 22:40,Weekday
10/7/20,22:50:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 22:50,Weekday
10/7/20,23:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 23:00,Weekday
10/7/20,23:10:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 23:10,Weekday
10/7/20,23:20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 23:20,Weekday
10/7/20,23:30:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 23:30,Weekday
10/7/20,23:40:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 23:40,Weekday
10/7/20,23:50:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/7/20 23:50,Weekday
10/8/20,0:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 0:00,Weekday
10/8/20,0:10:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 0:10,Weekday
10/8/20,0:20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 0:20,Weekday
10/8/20,0:30:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 0:30,Weekday
10/8/20,0:40:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 0:40,Weekday
10/8/20,0:50:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 0:50,Weekday
10/8/20,1:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 1:00,Weekday
10/8/20,1:10:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 1:10,Weekday
10/8/20,1:20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 1:20,Weekday
10/8/20,1:30:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 1:30,Weekday
10/8/20,1:40:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 1:40,Weekday
10/8/20,1:50:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 1:50,Weekday
10/8/20,2:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 2:00,Weekday
10/8/20,2:10:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 2:10,Weekday
10/8/20,2:20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 2:20,Weekday
10/8/20,2:30:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 2:30,Weekday
10/8/20,2:40:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 2:40,Weekday
10/8/20,2:50:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 2:50,Weekday
10/8/20,3:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 3:00,Weekday
10/8/20,3:10:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 3:10,Weekday
10/8/20,3:20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 3:20,Weekday
10/8/20,3:30:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 3:30,Weekday
10/8/20,3:40:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 3:40,Weekday
10/8/20,3:50:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 3:50,Weekday
10/8/20,4:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 4:00,Weekday
10/8/20,4:10:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 4:10,Weekday
10/8/20,4:20:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 4:20,Weekday
10/8/20,4:30:00,1,NA,NA,NA,NA,NA,NA,NA,NA,10/8/20 4:30,Weekday
