Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
10/20/21,9:10:00,0,4.5,0,0,0,0,0,0,NA,10/20/21 9:10,Weekday
10/20/21,9:20:00,0,148.1,0,0,0,0,0,0.8,NA,10/20/21 9:20,Weekday
10/20/21,9:30:00,0,569.2,0,1047.695,50.62,34.8,27.69,1,NA,10/20/21 9:30,Weekday
10/20/21,9:40:00,0,212.3,0,1129.379,123.744,103.36,73.886,1,NA,10/20/21 9:40,Weekday
10/20/21,9:50:00,0,118.1,0,2.008,0.5756,0.2369,1.2436,1,NA,10/20/21 9:50,Weekday
10/20/21,10:00:00,0,135.2,0,0,0.168,0.219,0.201,1,NA,10/20/21 10:00,Weekday
10/20/21,10:10:00,0,230.5,0,328.995,3.515,3.4242,2.197,1,NA,10/20/21 10:10,Weekday
10/20/21,10:20:00,0,105,0,0,2.13,2.09442,1.36,1,NA,10/20/21 10:20,Weekday
10/20/21,10:30:00,0,158.2,0,0,0,0,0,1,NA,10/20/21 10:30,Weekday
10/20/21,10:40:00,0,87.5,0,0.028,0.212,0.01768,0.00892,0.9,NA,10/20/21 10:40,Weekday
10/20/21,10:50:00,0,85.5,0,0.014,0.159,0.01768,0.00446,0.7,NA,10/20/21 10:50,Weekday
10/20/21,11:00:00,0,141.4,0,0,0.053,0,0,1,NA,10/20/21 11:00,Weekday
10/20/21,11:10:00,0,149.2,0,0,0.053,0,0,1,NA,10/20/21 11:10,Weekday
10/20/21,11:20:00,0,146.4,0,7.068,3.1989,1.693,1.48,1,NA,10/20/21 11:20,Weekday
10/20/21,11:30:00,0,547.6,0,361.568,184.57,30.239,15.82,1,NA,10/20/21 11:30,Weekday
10/20/21,11:40:00,0,637.4,0,28.312,112.6237,16.7255,8.57976,1,NA,10/20/21 11:40,Weekday
10/20/21,11:50:00,0,733.2,0,47.253,51.051,41.714,29.96,1,NA,10/20/21 11:50,Weekday
10/20/21,12:00:00,0,200.5,0,12.331,16.283,11.389,8.189,1,NA,10/20/21 12:00,Weekday
10/20/21,12:10:00,0,135.3,0,9.778,14.902,9.2556,6.898,1,NA,10/20/21 12:10,Weekday
10/20/21,12:20:00,0,68.6,0,7.039,12.09,6.2986,5.04402,0.8,NA,10/20/21 12:20,Weekday
10/20/21,12:30:00,0,112.6,0,28.979,44.0227,24.8826,20.70236,0.9,NA,10/20/21 12:30,Weekday
10/20/21,12:40:00,0,90,0,26.101,41.624,23.6992,19.6202,1,NA,10/20/21 12:40,Weekday
10/20/21,12:50:00,0,68,0,25.53,35.48,24.13642,18.853,1,NA,10/20/21 12:50,Weekday
10/20/21,13:00:00,0,61.2,0,12.178,18.08,10.749,8.865,0.8,NA,10/20/21 13:00,Weekday
10/20/21,13:10:00,0,49.5,0,29.178,46.502,25.432,21.592,0.6,NA,10/20/21 13:10,Weekday
10/20/21,13:20:00,0,107.7,0,17.694,25.723,16.585,13.074,1,NA,10/20/21 13:20,Weekday
10/20/21,13:30:00,0,48.4,0,27.181,47.6,22.344,20.526,0.7,NA,10/20/21 13:30,Weekday
10/20/21,13:40:00,0,58.8,0,155.637,270.36,131.76,116.67,0.9,NA,10/20/21 13:40,Weekday
10/20/21,13:50:00,0,34.9,0,75.104,143.78,60.9,55.46,0.5,NA,10/20/21 13:50,Weekday
10/20/21,14:00:00,0,57.1,0,123.106,221.5,107.3,90.18,1,NA,10/20/21 14:00,Weekday
10/20/21,14:10:00,0,132.3,0,17.66,23.26,18.022,12.675,1,NA,10/20/21 14:10,Weekday
10/20/21,14:20:00,0,134.8,0,24.713,28.49,28.384,17.826,1,NA,10/20/21 14:20,Weekday
10/20/21,14:30:00,0,142.9,0,15.403,20.93,14.984,11.098,1,NA,10/20/21 14:30,Weekday
10/20/21,14:40:00,0,44.5,0,1.088,1.81,1.11,0.838,0.2,NA,10/20/21 14:40,Weekday
10/20/21,14:50:00,0,529.2,0,5.871,68.75,60.389,40.102,1,NA,10/20/21 14:50,Weekday
10/20/21,15:00:00,0,146,0,0.752,1.1437,0.90384,0.41706,0.7,NA,10/20/21 15:00,Weekday
10/20/21,15:10:00,0,134.4,0,5.228,1.904,1.133,0.9046,1,NA,10/20/21 15:10,Weekday
10/20/21,15:20:00,0,199.4,0,1.471,0.774,1.5394,0.3052,1,NA,10/20/21 15:20,Weekday
10/20/21,15:30:00,0,107,0,0.123,0.604,0.594,0.3094,1,NA,10/20/21 15:30,Weekday
10/20/21,15:40:00,0,288.7,0,3.691,22.882,18.156,13.9834,1,NA,10/20/21 15:40,Weekday
10/20/21,15:50:00,0,73.3,0,21.368,34.99,17.525,15.303,1,NA,10/20/21 15:50,Weekday
10/20/21,16:00:00,0.3,86.14285714,0,24.91285714,32.44285714,23.28714286,17.29428571,1,NA,10/20/21 16:00,Weekday
10/20/21,16:10:00,0.1,75.33333333,0,28.90777778,47.02222222,25.02222222,19.98111111,1,NA,10/20/21 16:10,Weekday
10/20/21,16:20:00,0,83.4,0,53.218,79.32,51.14,39.13,0.9,NA,10/20/21 16:20,Weekday
10/20/21,16:30:00,0,98.1,0,17.965,26.55,16.089,12.573,1,NA,10/20/21 16:30,Weekday
10/20/21,16:40:00,0,140.9,0,8.279,10.282,6.561,5.154,0.9,NA,10/20/21 16:40,Weekday
10/20/21,16:50:00,0,76.3,0,4.112,4.799,3.179,2.459,0.9,NA,10/20/21 16:50,Weekday
10/20/21,17:00:00,0,138,0,1.146,1.649,0.91342,0.7322,0.7,NA,10/20/21 17:00,Weekday
10/20/21,17:10:00,0,335.7,0,1.831,1.3937,0.50462,0.42729,1,NA,10/20/21 17:10,Weekday
10/20/21,17:20:00,0,276.2,0,1.902,4.631,1.4872,1.2292,1,NA,10/20/21 17:20,Weekday
10/20/21,17:30:00,0,527.3,0,0.979,60.9504,52.0216,38.4436,1,NA,10/20/21 17:30,Weekday
10/20/21,17:40:00,0,460.1,0,0,89.17,84.1,63.53,1,NA,10/20/21 17:40,Weekday
10/20/21,17:50:00,0,635.9,0,0.162,26.074,27.74,21.803,1,NA,10/20/21 17:50,Weekday
10/20/21,18:00:00,0,523.7,0,627.413,110.8256,98.7512,65.99646,1,NA,10/20/21 18:00,Weekday
10/20/21,18:10:00,0,155.2,0,0,0.5839,0.15282,0,1,NA,10/20/21 18:10,Weekday
10/20/21,18:20:00,0,80.6,0,0,0.5608,0.02562,0,1,NA,10/20/21 18:20,Weekday
10/20/21,18:30:00,0,183.5,0,0,0.4317,0.02562,0,1,NA,10/20/21 18:30,Weekday
10/20/21,18:40:00,0,60.8,0,0.022,0.5377,0.03446,0.00646,0.9,NA,10/20/21 18:40,Weekday
10/20/21,18:50:00,0,163.7,0,0,13.4337,13.82,9.32,1,NA,10/20/21 18:50,Weekday
