Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
9/28/20,12:40:00,0,803.4,0,271.989,577.6,279.67,169.01,1,NA,9/28/20 12:40,Weekday
9/28/20,12:50:00,0,353.4,0,147.458,224.4,137.4,119.11,1,NA,9/28/20 12:50,Weekday
9/28/20,13:00:00,0,582,0,133.962,185.72,121.5,107.19,1,NA,9/28/20 13:00,Weekday
9/28/20,13:10:00,0,788.4,0,80.738,114.74,71.83,63.17,1,NA,9/28/20 13:10,Weekday
9/28/20,13:20:00,0,579.3,0,124.568,174.15,120.03,102.48,1,NA,9/28/20 13:20,Weekday
9/28/20,13:30:00,0,632.8,0,116.793,193.53,118.79,82.8,1,NA,9/28/20 13:30,Weekday
9/28/20,13:40:00,0,439,0,137.072,185.4,139.73,113.45,1,NA,9/28/20 13:40,Weekday
9/28/20,13:50:00,0,693.2,0,64.657,97.227,67.182,49.404,1,NA,9/28/20 13:50,Weekday
9/28/20,14:00:00,0,425.3,0,21.067,22.479,19.251,11.402,1,NA,9/28/20 14:00,Weekday
9/28/20,14:10:00,0,268,0,19.759,21.168,23.506,11.68,1,NA,9/28/20 14:10,Weekday
9/28/20,14:20:00,0,38.9,0,14.005,17.67,14.642,11.03,0.6,NA,9/28/20 14:20,Weekday
9/28/20,14:30:00,0,123.4,0,12.471,15.11,13.11,10.279,0.9,NA,9/28/20 14:30,Weekday
9/28/20,14:40:00,0,108.4,0,12.576,17.22,12.833,10.453,0.9,NA,9/28/20 14:40,Weekday
9/28/20,14:50:00,0,579.4,0,534.481,1098.43,555.1,278.17,1,NA,9/28/20 14:50,Weekday
9/28/20,15:00:00,0,737.4,0,530.517,639.65,321.13,193.151,1,NA,9/28/20 15:00,Weekday
9/28/20,15:10:00,0,318.6,0,1468.272,6197.9,1311.4,737.8,1,NA,9/28/20 15:10,Weekday
9/28/20,15:20:00,0,341.4,0,3701.645,18121,3344,1714.2,1,NA,9/28/20 15:20,Weekday
9/28/20,15:30:00,0,376.9,0,5408.912,24331,4853,2322,1,NA,9/28/20 15:30,Weekday
9/28/20,15:40:00,0,379.9,0,1697.994,11156.76,1469.3,725.526,1,NA,9/28/20 15:40,Weekday
9/28/20,15:50:00,0,152.1,0,4667.216667,17805.55556,5154,2651,1,NA,9/28/20 15:50,Weekday
9/28/20,16:00:00,0,157.1,0,4690.034444,21363.33333,5088,2521,1,NA,9/28/20 16:00,Weekday
9/28/20,16:10:00,0,180,0,3748.087,12743,3670,1947.6,1,NA,9/28/20 16:10,Weekday
9/28/20,16:20:00,0,233,0,4006.761,15135,3646,1821,1,NA,9/28/20 16:20,Weekday
9/28/20,16:30:00,0,222.8,0,2902.82,10750,3246,1943.6,1,NA,9/28/20 16:30,Weekday
9/28/20,16:40:00,0,222.4,0,3429.124,12816,3268.2,1791,1,NA,9/28/20 16:40,Weekday
9/28/20,16:50:00,0,298.7,0,2764.344,9539,2506,1596.2,1,NA,9/28/20 16:50,Weekday
9/28/20,17:00:00,0,449.9,0,981.99,3513.9,893.26,528.95,1,NA,9/28/20 17:00,Weekday
9/28/20,17:10:00,0,412.1,0,662.331,1488.05,626.91,391.75,1,NA,9/28/20 17:10,Weekday
9/28/20,17:20:00,0,103.5,0,2875.97,9251.72,2507.41,1399.81,1,NA,9/28/20 17:20,Weekday
9/28/20,17:30:00,0,152.7,0,8063.101,15289,6868,4777.7,1,NA,9/28/20 17:30,Weekday
9/28/20,17:40:00,0,99.5,0,6012.819,8791.29,5094.09,4504.4,0.9,NA,9/28/20 17:40,Weekday
9/28/20,17:50:00,0,389.7,0,111.579,119.88,135.299,50.655,1,NA,9/28/20 17:50,Weekday
9/28/20,18:00:00,0,424.8,0,24.783,29.627,28.242,9.674,1,NA,9/28/20 18:00,Weekday
9/28/20,18:10:00,0,733.1,0,8.369,15.887,8.588,4.717,1,NA,9/28/20 18:10,Weekday
9/28/20,18:20:00,0,533.7,0,31.925,42.4,19.867,15.487,1,NA,9/28/20 18:20,Weekday
9/28/20,18:30:00,0,478.4,0,31.901,46.16,17.362,16.088,1,NA,9/28/20 18:30,Weekday
9/28/20,18:40:00,0,425.8,0,10.25,14.319,8.527,6.2942,1,NA,9/28/20 18:40,Weekday
9/28/20,18:50:00,0,165.3,0,2.017,3.065,2.1626,1.4102,1,NA,9/28/20 18:50,Weekday
9/28/20,19:00:00,0,498.7,0,19.144,29.191,10.645,9.404,1,NA,9/28/20 19:00,Weekday
9/28/20,19:10:00,0,623.7,0,10.09,25.32,11.752,9.156,1,NA,9/28/20 19:10,Weekday
9/28/20,19:20:00,0,713.9,0,21.105,33.9661,12.107,10.843,1,NA,9/28/20 19:20,Weekday
9/28/20,19:30:00,0,156.6,0,0,0.6285,0.0699,0,0.8,NA,9/28/20 19:30,Weekday
9/28/20,19:40:00,0,49,0,0,0.6802,0.0699,0,0.7,NA,9/28/20 19:40,Weekday
9/28/20,19:50:00,0,115.6,0,0,0.4062,0.0233,0,1,NA,9/28/20 19:50,Weekday
9/28/20,20:00:00,0,101.3,0,0,0.5528,0.0932,0,0.7,NA,9/28/20 20:00,Weekday
9/28/20,20:10:00,0,168,0,0,0.4723,0.02853,0,1,NA,9/28/20 20:10,Weekday
9/28/20,20:20:00,0,76.2,0,0.05,0.6523,0.2672,0.0429,1,NA,9/28/20 20:20,Weekday
9/28/20,20:30:00,0,85.4,0,0.173,0.6386,0.5013,0.1086,0.9,NA,9/28/20 20:30,Weekday
9/28/20,20:40:00,0,163.9,0,0.123,0.3403,0.188,0.0657,1,NA,9/28/20 20:40,Weekday
9/28/20,20:50:00,0,136.7,0,0.123,0.3131,0.2113,0.0657,0.8,NA,9/28/20 20:50,Weekday
9/28/20,21:00:00,0,131.6,0,3.406,9.4918,5.079,4.896,0.8,NA,9/28/20 21:00,Weekday
9/28/20,21:10:00,0,194.9,0,0,2.9299,4.2763,2.513,0.9,NA,9/28/20 21:10,Weekday
9/28/20,21:20:00,0,115.8,0,0,1.0176,0.3779,0.491,0.8,NA,9/28/20 21:20,Weekday
9/28/20,21:30:00,0,90.6,0,0.173,1.5849,1.0593,0.8086,0.5,NA,9/28/20 21:30,Weekday
9/28/20,21:40:00,0,180.7,0,0,0,0,0,1,NA,9/28/20 21:40,Weekday
9/28/20,21:50:00,0,64.2,0,0,2.3389,1.614,1.269,0.6,NA,9/28/20 21:50,Weekday
9/28/20,22:00:00,0,280.8,0,0,9.187,6.565,6.611,1,NA,9/28/20 22:00,Weekday
9/28/20,22:10:00,0,213.3,0,94.652,319.919,81.47,78.832,1,NA,9/28/20 22:10,Weekday
9/28/20,22:20:00,0,417.7,0,53.867,96.453,36.632,32.7177,1,NA,9/28/20 22:20,Weekday
