Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
9/28/20,20:50:00,0,248.8,0,3.656,9.815,2.7721,2.1205,1,NA,9/28/20 20:50,Weekday
9/28/20,21:00:00,0,662.9,0,4.202,9.009,2.8992,2.0799,1,NA,9/28/20 21:00,Weekday
9/28/20,21:10:00,0,448.7,0,4.172,8.028,2.8332,1.975,1,NA,9/28/20 21:10,Weekday
9/28/20,21:20:00,0,386,0,2.827,4.865,1.7714,1.466,1,NA,9/28/20 21:20,Weekday
9/28/20,21:30:00,0,516.6,0,9.202,14.7422,15.493,7.0473,1,NA,9/28/20 21:30,Weekday
9/28/20,21:40:00,0,337.3,0,33.222,8.634,3.4472,2.7046,1,NA,9/28/20 21:40,Weekday
9/28/20,21:50:00,0,411.2,0,5.082,10.512,3.757,2.9534,1,NA,9/28/20 21:50,Weekday
9/28/20,22:00:00,0,361.8,0,3.81,8.984,2.613,3.6604,1,NA,9/28/20 22:00,Weekday
9/28/20,22:10:00,0,419,0,5.116,17.887,11.539,7.458,1,NA,9/28/20 22:10,Weekday
9/28/20,22:20:00,0,690.4,0,4.609,12.226,3.657,2.9836,1,NA,9/28/20 22:20,Weekday
9/28/20,22:30:00,0,437.5,0,7.717,23.035,6.346,5.697,1,NA,9/28/20 22:30,Weekday
9/28/20,22:40:00,0,687.3,0,5.442,8.08,3.7606,2.7835,1,NA,9/28/20 22:40,Weekday
9/28/20,22:50:00,0,468.9,0,4.686,10.935,3.389,2.6966,1,NA,9/28/20 22:50,Weekday
9/28/20,23:00:00,0,592.3,0,4.324,10.512,3.333,2.7718,1,NA,9/28/20 23:00,Weekday
9/28/20,23:10:00,0,464.9,0,1.708,5.703,1.4774,1.05594,1,NA,9/28/20 23:10,Weekday
9/28/20,23:20:00,0,756.4,0,0.55,4.5602,2.3012,1.5487,1,NA,9/28/20 23:20,Weekday
9/28/20,23:30:00,0,733.6,0,0.014,22.1586,22.79648,12.69252,1,NA,9/28/20 23:30,Weekday
9/28/20,23:40:00,0,342.3,0,0.028,0.567,0.01096,0.15504,1,NA,9/28/20 23:40,Weekday
9/28/20,23:50:00,0,610.6,0,0,34.738,37.261,18.981,1,NA,9/28/20 23:50,Weekday
9/29/20,0:00:00,0,643.4,0,0,0.68,0.5156,0.237,1,NA,9/29/20 0:00,Weekday
9/29/20,0:10:00,0,4.4,0,0,0,0,0,0.1,NA,9/29/20 0:10,Weekday
9/29/20,0:20:00,0,1.4,0,0,0,0,0,0,NA,9/29/20 0:20,Weekday
