Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
10/9/19,9:30:00,0,536.3,0,213.315,133.303,94.179,76.733,1,NA,10/9/19 9:30,Weekday
10/9/19,9:40:00,0,299,0,18.468,23.15,13.935,11.846,1,NA,10/9/19 9:40,Weekday
10/9/19,9:50:00,0,335.4,0,38.543,39.57,22.41,19.9,1,NA,10/9/19 9:50,Weekday
10/9/19,10:00:00,0,263.5,0,26.039,36.18,18.83,17.35,1,NA,10/9/19 10:00,Weekday
10/9/19,10:10:00,0,225,0,30.836,39,26.84,21.35,1,NA,10/9/19 10:10,Weekday
10/9/19,10:20:00,0,230.6,0,23.392,31.295,24.571,12.769,1,NA,10/9/19 10:20,Weekday
10/9/19,10:30:00,0,303.9,0,26.206,24.762,14.276,12.95,1,NA,10/9/19 10:30,Weekday
10/9/19,10:40:00,0,186.3,0,54.03,46.24,28.84,24.75,1,NA,10/9/19 10:40,Weekday
10/9/19,10:50:00,0,269.7,0,48.883,44.71,30.14,24.29,1,NA,10/9/19 10:50,Weekday
10/9/19,11:00:00,0,273.9,0,156.523,94.78,69.53,56.457,1,NA,10/9/19 11:00,Weekday
10/9/19,11:10:00,0,188.5,0,22.603,26.61,15.268,13.516,1,NA,10/9/19 11:10,Weekday
10/9/19,11:20:00,0,170.3,0,60.346,57.48,35.089,30.246,1,NA,10/9/19 11:20,Weekday
10/9/19,11:30:00,0,280,0,52.318,51.85,32.74,27.71,1,NA,10/9/19 11:30,Weekday
10/9/19,11:40:00,0,337.8,0,138.985,116.07,79.55,65.48,1,NA,10/9/19 11:40,Weekday
10/9/19,11:50:00,0,947.8,0,608.075,2570.1,644.81,309.72,1,NA,10/9/19 11:50,Weekday
10/9/19,12:00:00,0,644.1,0,811.159,1526.6,590.82,325.9,1,NA,10/9/19 12:00,Weekday
10/9/19,12:10:00,0,613.4,0,739.208,1433.1,1080.4,427.38,1,NA,10/9/19 12:10,Weekday
10/9/19,12:20:00,0,216.7,0,14.315,102.185,75.743,65.056,1,NA,10/9/19 12:20,Weekday
10/9/19,12:30:00,0,181.2,0,172.314,133.92,89.49,78.299,1,NA,10/9/19 12:30,Weekday
10/9/19,12:40:00,0,473.4,0,127.623,102.41,64.624,58.035,1,NA,10/9/19 12:40,Weekday
10/9/19,12:50:00,0,360.3,0,110.002,40.336,27.495,24.13,1,NA,10/9/19 12:50,Weekday
10/9/19,13:00:00,0,207.8,0,833.301,162.62,123.64,101.74,1,NA,10/9/19 13:00,Weekday
10/9/19,13:10:00,0,121.5,0,434.195,229.94,160.5,139.54,1,NA,10/9/19 13:10,Weekday
10/9/19,13:20:00,0,198.3,0,257.614,112.855,86.4445,70.5091,1,NA,10/9/19 13:20,Weekday
10/9/19,13:30:00,0,512.3,0.1,171.503,130.159,89.9,78.488,1,NA,10/9/19 13:30,Weekday
10/9/19,13:40:00,0,631.4,0,629.475,187.6,132.32,121.31,1,NA,10/9/19 13:40,Weekday
10/9/19,13:50:00,0,448.7,0,241.177,178.48,112.39,102.97,1,NA,10/9/19 13:50,Weekday
10/9/19,14:00:00,0,307.4,0,437.641,216.03,134.92,126.18,1,NA,10/9/19 14:00,Weekday
10/9/19,14:10:00,0,565,0,127.592,119.81,82.8,73.41,1,NA,10/9/19 14:10,Weekday
10/9/19,14:20:00,0,852.3,0,617.64,1307.03,853.39,358.47,1,NA,10/9/19 14:20,Weekday
10/9/19,14:30:00,0,882.7,0,659.21,1480.86,921.09,426.28,1,NA,10/9/19 14:30,Weekday
10/9/19,14:40:00,0,751.8,0,2392.716,9519.4,3153,1226.59,1,NA,10/9/19 14:40,Weekday
10/9/19,14:50:00,0,400.5,0,328.744,801.67,471.942,149.707,1,NA,10/9/19 14:50,Weekday
10/9/19,15:00:00,0,579,0,1235.138,1062.12,568.25,411.31,1,NA,10/9/19 15:00,Weekday
10/9/19,15:10:00,0,82,0,200.81,76.5,51.66,45.5,0.8,NA,10/9/19 15:10,Weekday
10/9/19,15:20:00,0,63.2,0,228.187,62.54,37.28,35.92,0.5,NA,10/9/19 15:20,Weekday
10/9/19,15:30:00,0,94.1,0,416.624,165.37,114.64,99.09,1,NA,10/9/19 15:30,Weekday
10/9/19,15:40:00,0,151.7,0,66.032,64.317,40.685,36.874,0.7,NA,10/9/19 15:40,Weekday
10/9/19,15:50:00,0,33.7,0,18.043,33.55,21.279,17.015,0.5,NA,10/9/19 15:50,Weekday
10/9/19,16:00:00,0,37,0.1,2.526,6.426,2.652,2.4616,0.4,NA,10/9/19 16:00,Weekday
10/9/19,16:10:00,0,20.8,0,0.11,0.4925,0.159,0.0485,0.3,NA,10/9/19 16:10,Weekday
10/9/19,16:20:00,0,0,0,0.115,0.8171,0.0954,0.05304,0,NA,10/9/19 16:20,Weekday
10/9/19,16:30:00,0,0,0,0.094,0.8171,0,0.04278,0,NA,10/9/19 16:30,Weekday
10/9/19,16:40:00,0,0,0,0,0.4075,0,0,0,NA,10/9/19 16:40,Weekday
10/9/19,16:50:00,0,0,0,0,0,0,0,0,NA,10/9/19 16:50,Weekday
10/9/19,17:00:00,0,0,0,0,0,0,0,0,NA,10/9/19 17:00,Weekday
10/9/19,17:10:00,0,0,0,0,0,0,0,0,NA,10/9/19 17:10,Weekday
10/9/19,17:20:00,0,41.3,0,2.355,0.9949,0.9409,0.5019,0.4,NA,10/9/19 17:20,Weekday
10/9/19,17:30:00,0,0,0,0.69,2.212,0.986,0.376,0,NA,10/9/19 17:30,Weekday
10/9/19,17:40:00,0,0,0,0.849,1.6656,1.0648,0.6103,0,NA,10/9/19 17:40,Weekday
10/9/19,17:50:00,0,13.4,0,0.138,0.3886,0.2067,0.0929,0.2,NA,10/9/19 17:50,Weekday
10/9/19,18:00:00,0,26.1,0,0,0,0,0,0.2,NA,10/9/19 18:00,Weekday
10/9/19,18:10:00,0,10.5,0,0,0,0,0,0.1,NA,10/9/19 18:10,Weekday
10/9/19,18:20:00,0,0,0,0,0,0,0,0,NA,10/9/19 18:20,Weekday
10/9/19,18:30:00,0,15.5,0,0,0,0,0,0.2,NA,10/9/19 18:30,Weekday
10/9/19,18:40:00,0,8.5,0,0,0,0,0,0.1,NA,10/9/19 18:40,Weekday
10/9/19,18:50:00,0,0.8,0,0,0,0,0,0,NA,10/9/19 18:50,Weekday
10/9/19,19:00:00,0,0,0,0,0,0,0,0,NA,10/9/19 19:00,Weekday
10/9/19,19:10:00,0,0,0,0,0,0,0,0,NA,10/9/19 19:10,Weekday
10/9/19,19:20:00,0,324,0.2,0,54.48,38.35,34.67,1,NA,10/9/19 19:20,Weekday
10/9/19,19:30:00,0,498.3,0,646.787,187.08,150.12,124.53,1,NA,10/9/19 19:30,Weekday
10/9/19,19:40:00,0,215.4,0,71.424,46.76,36.399,31.09,0.9,NA,10/9/19 19:40,Weekday
10/9/19,19:50:00,0,352.3,0,152.936,39.7,26.62,25.08,1,NA,10/9/19 19:50,Weekday
10/9/19,20:00:00,0,253.6,0,315.218,264.5,142.38,143.76,1,NA,10/9/19 20:00,Weekday
10/9/19,20:10:00,0,288.4,0,449.241,171.15,96.65,95.25,1,NA,10/9/19 20:10,Weekday
10/9/19,20:20:00,0,245.7,0,316.212,251.35,139.45,137.91,1,NA,10/9/19 20:20,Weekday
10/9/19,20:30:00,0,173.1,0,445.611,336.97,196.15,187.09,1,NA,10/9/19 20:30,Weekday
10/9/19,20:40:00,0,145.5,0,137.299,85.47,50.56,50.22,1,NA,10/9/19 20:40,Weekday
10/9/19,20:50:00,0,201.6,0,326.058,225.5,137.73,131.68,1,NA,10/9/19 20:50,Weekday
10/9/19,21:00:00,0,180.7,0,131.724,91.33,55.71,54.01,1,NA,10/9/19 21:00,Weekday
10/9/19,21:10:00,0,136,0,173.847,54.541,32.132,32.435,1,NA,10/9/19 21:10,Weekday
10/9/19,21:20:00,0,199.4,0,235.009,190.82,105.45,105.7,1,NA,10/9/19 21:20,Weekday
