Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
10/9/19,15:30:00,0,447.9,0,10.67,65.146,13.781,6.509,1,NA,10/9/19 15:30,Weekday
10/9/19,15:40:00,0,117.7,0,1.957,4.25,2.878,5.174,1,NA,10/9/19 15:40,Weekday
10/9/19,15:50:00,0,107.4,0,2.327,2.367,2.1404,1.33,1,NA,10/9/19 15:50,Weekday
10/9/19,16:00:00,0,372.3,0,0.979,4.0729,6.986,4.653,1,NA,10/9/19 16:00,Weekday
10/9/19,16:10:00,0,156.2,0,8.789,5.857,18.985,3.768,1,NA,10/9/19 16:10,Weekday
10/9/19,16:20:00,0,369,0,198.965,34.75,28.95,24.43,1,NA,10/9/19 16:20,Weekday
10/9/19,16:30:00,0,208.5,0,116.46,58.95,35.537,41.01,1,NA,10/9/19 16:30,Weekday
10/9/19,16:40:00,0,284.6,0,247.441,78.05,68.81,54.93,1,NA,10/9/19 16:40,Weekday
10/9/19,16:50:00,0,453.5,0,130.32,63.31,42.68,40.51,1,NA,10/9/19 16:50,Weekday
10/9/19,17:00:00,0,305.3,0,503.312,50.8,39.45,34.54,1,NA,10/9/19 17:00,Weekday
10/9/19,17:10:00,0,313.7,0,117.334,55.17,35.13,34.19,1,NA,10/9/19 17:10,Weekday
10/9/19,17:20:00,0,550.3,0,186.776,173.98,177.5,85.77,1,NA,10/9/19 17:20,Weekday
10/9/19,17:30:00,0,770,0,135.961,85.21,67.85,58.54,1,NA,10/9/19 17:30,Weekday
10/9/19,17:40:00,0,322.1,0,206.144,131.2832,104.225,89.671,1,NA,10/9/19 17:40,Weekday
10/9/19,17:50:00,0,166,0,41.521,24.116,21.1631,17.571,0.8,NA,10/9/19 17:50,Weekday
10/9/19,18:00:00,0,349.6,0,55.977,29.923,26.279,21.452,0.9,NA,10/9/19 18:00,Weekday
10/9/19,18:10:00,0,294.2,0,65.663,38.55,30.76,26.27,1,NA,10/9/19 18:10,Weekday
10/9/19,18:20:00,0,132.9,0,90.995,46.575,47.11,34.878,1,NA,10/9/19 18:20,Weekday
10/9/19,18:30:00,0,46.2,0,56.803,33.0003,26.833,23.29,0.6,NA,10/9/19 18:30,Weekday
10/9/19,18:40:00,0,260.4,0,87.684,20.386,16.884,14.11,1,NA,10/9/19 18:40,Weekday
10/9/19,18:50:00,0,178.7,0,319.767,195.58,160.06,134.73,1,NA,10/9/19 18:50,Weekday
10/9/19,19:00:00,0,463.4,0,174.189,93.43,79.98,64.6,1,NA,10/9/19 19:00,Weekday
10/9/19,19:10:00,0,527.2,0,89.344,50.805,40.507,34.536,1,NA,10/9/19 19:10,Weekday
10/9/19,19:20:00,0,538,0,95.266,59.3,47.86,39.834,1,NA,10/9/19 19:20,Weekday
10/9/19,19:30:00,0,574.8,0,48.777,32.081,25.803,21.281,1,NA,10/9/19 19:30,Weekday
10/9/19,19:40:00,0,635.3,0,0.979,1.11,0.248,0.636,1,NA,10/9/19 19:40,Weekday
10/9/19,19:50:00,0,673.4,0,0.123,0.6869,1.014,0.456,1,NA,10/9/19 19:50,Weekday
10/9/19,20:00:00,0,425.3,0,11.781,10.236,5.9618,5.5127,1,NA,10/9/19 20:00,Weekday
10/9/19,20:10:00,0,100.6,0,2.714,8.994,2.436,1.2315,0.9,NA,10/9/19 20:10,Weekday
10/9/19,20:20:00,0,151,0,4.218,5.1959,2.4106,2.36288,1,NA,10/9/19 20:20,Weekday
10/9/19,20:30:00,0,430.5,0,0.055,0.5262,0.0539,0.02018,1,NA,10/9/19 20:30,Weekday
10/9/19,20:40:00,0,479,0,107.582,28.898,24.448,20.673,1,NA,10/9/19 20:40,Weekday
10/9/19,20:50:00,0,90.1,0,376.151,102.88,64.79,61.97,1,NA,10/9/19 20:50,Weekday
10/9/19,21:00:00,0,143.5,0,194.714,88.95,57.92,54.65,0.9,NA,10/9/19 21:00,Weekday
10/9/19,21:10:00,0,27.9,0,148.301,85.64,51.16,49.44,0.4,NA,10/9/19 21:10,Weekday
10/9/19,21:20:00,0,23.7,0,248.039,124.41,75.44,73.08,0.2,NA,10/9/19 21:20,Weekday
10/9/19,21:30:00,0,31.1,0,62.459,39.6149,27.4992,25.20188,0.5,NA,10/9/19 21:30,Weekday
10/9/19,21:40:00,0,30.5,0,193.255,83.84,47.93,48.16,0.6,NA,10/9/19 21:40,Weekday
10/9/19,21:50:00,0,97.6,0,92.4,61.0559,43.527,38.984,0.8,NA,10/9/19 21:50,Weekday
10/9/19,22:00:00,0,69.5,0,193.293,118.1,75.76,71.19,1,NA,10/9/19 22:00,Weekday
10/9/19,22:10:00,0,108.3,0,23.596,15.903,20.46,10.246,0.9,NA,10/9/19 22:10,Weekday
10/9/19,22:20:00,0,33.5,0,0.123,7.18,24.293,4.71,0.6,NA,10/9/19 22:20,Weekday
10/9/19,22:30:00,0,49.9,0,0,2.336,2.701,1.57,0.4,NA,10/9/19 22:30,Weekday
10/9/19,22:40:00,0,101.4,0,0,1.546,0.879,1.453,0.9,NA,10/9/19 22:40,Weekday
10/9/19,22:50:00,0,61.7,0,0,11.046,11.871,7.656,0.8,NA,10/9/19 22:50,Weekday
10/9/19,23:00:00,0,46.7,0,0,5.227,21.842,4.221,0.8,NA,10/9/19 23:00,Weekday
10/9/19,23:10:00,0,203.7,0,0,9.737,24.652,6.687,1,NA,10/9/19 23:10,Weekday
10/9/19,23:20:00,0,329.7,0,0.05,0.2868,0.0674,0.0439,1,NA,10/9/19 23:20,Weekday
10/9/19,23:30:00,0,624.4,0,0.718,3.1036,0.6744,0.404,1,NA,10/9/19 23:30,Weekday
10/9/19,23:40:00,0,436.8,0,2.667,3.8609,2.3444,1.1878,1,NA,10/9/19 23:40,Weekday
10/9/19,23:50:00,0,128.9,0,5.871,1.7163,1.228,1.573,0.8,NA,10/9/19 23:50,Weekday
10/10/19,0:00:00,0,78.8,0,2.327,0.966,1.397,0.791,0.9,NA,10/10/19 0:00,Weekday
10/10/19,0:10:00,0,68.4,0,3.915,2.149,2.8131,2.692,1,NA,10/10/19 0:10,Weekday
10/10/19,0:20:00,0,90.6,0,1.459,1.6309,1.215,1.772,1,NA,10/10/19 0:20,Weekday
10/10/19,0:30:00,0,102,0,3.356,1.1026,1.1488,0.7049,1,NA,10/10/19 0:30,Weekday
10/10/19,0:40:00,0,58.5,0,2.575,2.004,2.0134,2.402,0.9,NA,10/10/19 0:40,Weekday
10/10/19,0:50:00,0,26.6,0,2.837,1.781,1.901,1.62,0.2,NA,10/10/19 0:50,Weekday
10/10/19,1:00:00,0,260.9,0,0.332,1.6409,0.4,0.1324,1,NA,10/10/19 1:00,Weekday
10/10/19,1:10:00,0,157.8,0,0.128,0.8693,0.13078,0.0736,1,NA,10/10/19 1:10,Weekday
10/10/19,1:20:00,0,176.8,0,0.426,1.9864,0.42998,0.1716,1,NA,10/10/19 1:20,Weekday
10/10/19,1:30:00,0,40.7,0,0.937,4.691,0.9944,0.3847,0.5,NA,10/10/19 1:30,Weekday
10/10/19,1:40:00,0,62.3,0,0.699,3.2898,0.6765,0.26713,0.8,NA,10/10/19 1:40,Weekday
10/10/19,1:50:00,0,5.1,0,0,0,0,0,0.1,NA,10/10/19 1:50,Weekday
10/10/19,2:00:00,0,2.8,0,0,0,0,0,0,NA,10/10/19 2:00,Weekday
10/10/19,2:10:00,0,5.6,0,0.056,0.5272,0.03843,0.02224,0,NA,10/10/19 2:10,Weekday
10/10/19,2:20:00,0,13.6,0,0.056,0.5272,0.04392,0.02224,0.2,NA,10/10/19 2:20,Weekday
10/10/19,2:30:00,0,45.6,0,0.25,1.4755,0.24547,0.09032,0.6,NA,10/10/19 2:30,Weekday
10/10/19,2:40:00,0,16.5,0,1.051,5.0172,1.2492,0.37808,0.2,NA,10/10/19 2:40,Weekday
10/10/19,2:50:00,0,0,0,1.53,7.618,1.64,0.551,0,NA,10/10/19 2:50,Weekday
10/10/19,3:00:00,0,0.2,0,1.801,8.95,1.864,0.6888,0,NA,10/10/19 3:00,Weekday
10/10/19,3:10:00,0,10.7,0,1.565,8.421,1.6494,0.5663,0.2,NA,10/10/19 3:10,Weekday
10/10/19,3:20:00,0,7.2,0,0,0,0,0,0.1,NA,10/10/19 3:20,Weekday
10/10/19,3:30:00,0,24,0,0.196,1.1459,0.208,0.0707,0.3,NA,10/10/19 3:30,Weekday
10/10/19,3:40:00,0,1.9,0,0.263,1.2563,0.2941,0.14792,0,NA,10/10/19 3:40,Weekday
10/10/19,3:50:00,0,5.1,0,0.613,2.809,0.563,0.2324,0,NA,10/10/19 3:50,Weekday
10/10/19,4:00:00,0,0,0,2.43,12.7,2.23,0.869,0,NA,10/10/19 4:00,Weekday
10/10/19,4:10:00,0,11.1,0,1.423,7.309,1.29,0.5201,0.2,NA,10/10/19 4:10,Weekday
10/10/19,4:20:00,0,15.4,0,1.236,6.7179,1.2398,0.44638,0.2,NA,10/10/19 4:20,Weekday
10/10/19,4:30:00,0,39.6,0,1.539,8.784,1.4322,0.55658,0.2,NA,10/10/19 4:30,Weekday
10/10/19,4:40:00,0,0,0,0,0,0,0,0.1,NA,10/10/19 4:40,Weekday
10/10/19,4:50:00,0,22.4,0,0,0,0,0,0.2,NA,10/10/19 4:50,Weekday
10/10/19,5:00:00,0,0,0,0,0,0,0,0,NA,10/10/19 5:00,Weekday
10/10/19,5:10:00,0,45.6,0,0,0,0,0,0.5,NA,10/10/19 5:10,Weekday
10/10/19,5:20:00,0,28,0,0,0,0,0,0.5,NA,10/10/19 5:20,Weekday
10/10/19,5:30:00,0,0,0,0,0,0,0,0,NA,10/10/19 5:30,Weekday
10/10/19,5:40:00,0,0,0,0,0,0,0,0,NA,10/10/19 5:40,Weekday
10/10/19,5:50:00,0,0,0,0,0,0,0,0,NA,10/10/19 5:50,Weekday
10/10/19,6:00:00,0,21.1,0,0,0,0,0,0.3,NA,10/10/19 6:00,Weekday
10/10/19,6:10:00,0,0,0,0,0,0,0,0,NA,10/10/19 6:10,Weekday
10/10/19,6:20:00,0,0,0,0,0,0,0,0,NA,10/10/19 6:20,Weekday
10/10/19,6:30:00,0,42.9,0,0,0,0,0,0.6,NA,10/10/19 6:30,Weekday
10/10/19,6:40:00,0,0,0,0,0,0,0,0,NA,10/10/19 6:40,Weekday
10/10/19,6:50:00,0,0,0,0,0,0,0,0,NA,10/10/19 6:50,Weekday
10/10/19,7:00:00,0,25.7,0,0,0,0,0,0.2,NA,10/10/19 7:00,Weekday
10/10/19,7:10:00,0,0,0,0,0,0,0,0,NA,10/10/19 7:10,Weekday
10/10/19,7:20:00,0,0,0,0,0,0,0,0,NA,10/10/19 7:20,Weekday
10/10/19,7:30:00,0,0,0,0,0,0,0,0,NA,10/10/19 7:30,Weekday
10/10/19,7:40:00,0,44.3,0,0.11,0.3215,0.131,0.0394,0.6,NA,10/10/19 7:40,Weekday
10/10/19,7:50:00,0,22.7,0,0.482,0.5059,0.806,0.32694,0.3,NA,10/10/19 7:50,Weekday
10/10/19,8:00:00,0,31,0,0.141,0.2179,0.1757,0.08248,0.5,NA,10/10/19 8:00,Weekday
10/10/19,8:10:00,0,78.9,0,0.022,0.0643,0.0262,0.00788,0.7,NA,10/10/19 8:10,Weekday
10/10/19,8:20:00,0,38.1,0,0.524,0.817,0.6023,0.23548,0.7,NA,10/10/19 8:20,Weekday
10/10/19,8:30:00,0,28.7,0,1.593,0.7239,0.9247,0.4356,0.3,NA,10/10/19 8:30,Weekday
10/10/19,8:40:00,0,22,0,0.188,0.3223,0.131,0.09168,0.2,NA,10/10/19 8:40,Weekday
10/10/19,8:50:00,0,21.7,0,0.584,0.73,0.7631,0.3744,0.4,NA,10/10/19 8:50,Weekday
