Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
9/24/20,10:50:00,0,580.9,0,20.889,30.886,28.889,18.581,1,NA,9/24/20 10:50,Weekday
9/24/20,11:00:00,0,712.5,0,21.355,35.52,29.42,18.792,1,NA,9/24/20 11:00,Weekday
9/24/20,11:10:00,0,693.9,0,12.169,39.336,14.49,11.235,1,NA,9/24/20 11:10,Weekday
9/24/20,11:20:00,0,706.3,0,5.933,11.608,8.303,4.921,1,NA,9/24/20 11:20,Weekday
9/24/20,11:30:00,0,323.7,0,6.934,33.1526,8.271,3.776,1,NA,9/24/20 11:30,Weekday
9/24/20,11:40:00,0,177,0,6.474,35.87,7.4381,2.9902,1,NA,9/24/20 11:40,Weekday
9/24/20,11:50:00,0,169.7,0,10.256,52.08,11.889,5.072,1,NA,9/24/20 11:50,Weekday
9/24/20,12:00:00,0,623.7,0,16.707,50.363,21.871,15.597,1,NA,9/24/20 12:00,Weekday
9/24/20,12:10:00,0,822.2,0,4.767,6.785,7.401,4.193,1,NA,9/24/20 12:10,Weekday
9/24/20,12:20:00,0,461.1,0,8.703,9.523,15.008,7.384,1,NA,9/24/20 12:20,Weekday
9/24/20,12:30:00,0,259.1,0,11.056,28.638,14.239,9.919,1,NA,9/24/20 12:30,Weekday
9/24/20,12:40:00,0,745.5,0,17.022,29.735,27.025,15.35,1,NA,9/24/20 12:40,Weekday
9/24/20,12:50:00,0,604.1,0,8.914,15.73,11.647,7.683,1,NA,9/24/20 12:50,Weekday
9/24/20,13:00:00,0,250.7,0,7.735,13.03,11.393,6.667,1,NA,9/24/20 13:00,Weekday
9/24/20,13:10:00,0.4,295.1666667,0,4.258333333,9.995,5.652,3.227166667,1,NA,9/24/20 13:10,Weekday
9/24/20,13:20:00,0.7,996,0,4.213333333,12.42666667,5.163333333,4.006666667,1,NA,9/24/20 13:20,Weekday
9/24/20,13:30:00,0,319.9,0,4.477,7.321,11.64,3.7393,1,NA,9/24/20 13:30,Weekday
9/24/20,13:40:00,0,144.8,0,6.347,8.775,8.594,5.593,1,NA,9/24/20 13:40,Weekday
9/24/20,13:50:00,0,36.5,0,6.12,8.516,7.954,5.143,0.6,NA,9/24/20 13:50,Weekday
9/24/20,14:00:00,0,67.5,0,8.378,10.985,12.002,7.217,0.7,NA,9/24/20 14:00,Weekday
9/24/20,14:10:00,0,163.5,0,6.666,9.228,9.353,5.778,0.8,NA,9/24/20 14:10,Weekday
9/24/20,14:20:00,0,414.8,0,9.486,11.021,14.306,7.421,1,NA,9/24/20 14:20,Weekday
9/24/20,14:30:00,0,272.9,0,4.817,7.298,6.728,4.232,1,NA,9/24/20 14:30,Weekday
9/24/20,14:40:00,0,231.8,0,5.242,7.372,7.309,4.417,1,NA,9/24/20 14:40,Weekday
9/24/20,14:50:00,0,76.2,0,4.665,7.515,6.465,4.142,1,NA,9/24/20 14:50,Weekday
9/24/20,15:00:00,0,143.9,0,3.668,5.547,5.235,3.208,0.9,NA,9/24/20 15:00,Weekday
9/24/20,15:10:00,0,223.7,0,4.631,9.5,6.157,4.22,1,NA,9/24/20 15:10,Weekday
9/24/20,15:20:00,0,784.6,0,13.731,49.543,16.881,12.4428,1,NA,9/24/20 15:20,Weekday
9/24/20,15:30:00,0,537.6,0,6.983,18.6733,19.3993,5.4892,1,NA,9/24/20 15:30,Weekday
9/24/20,15:40:00,0,785.8,0,7.129,13.031,8.6334,5.0705,1,NA,9/24/20 15:40,Weekday
9/24/20,15:50:00,0,626,0,2.541,3.32,3.8708,2.08,1,NA,9/24/20 15:50,Weekday
9/24/20,16:00:00,0,494.6,0,5.646,5.389,13.842,4.0233,1,NA,9/24/20 16:00,Weekday
9/24/20,16:10:00,0,547.5,0,7.889,5.763,18.5583,3.8738,1,NA,9/24/20 16:10,Weekday
9/24/20,16:20:00,0,721.3,0,6.023,7.705,7.927,4.6665,1,NA,9/24/20 16:20,Weekday
9/24/20,16:30:00,0,463.1,0,5.563,3.496,17.0109,2.507,1,NA,9/24/20 16:30,Weekday
9/24/20,16:40:00,0,215.9,0,3.698,1.24,25.1266,0.8298,0.9,NA,9/24/20 16:40,Weekday
9/24/20,16:50:00,0,121.7,0,2.808,1.424,7.5823,0.8616,0.9,NA,9/24/20 16:50,Weekday
9/24/20,17:00:00,0,300.3,0,3.985,7.3459,9.7097,2.55763,1,NA,9/24/20 17:00,Weekday
9/24/20,17:10:00,0,754,0,2.22,1.4836,14.2041,1.0786,1,NA,9/24/20 17:10,Weekday
9/24/20,17:20:00,0,199.3,0,1.478,1.0785,12.669,0.39992,1,NA,9/24/20 17:20,Weekday
9/24/20,17:30:00,0,270.5,0,1.314,1.9527,1.822,1.07469,1,NA,9/24/20 17:30,Weekday
9/24/20,17:40:00,0,424.3,0,1.837,3.348,3.0094,1.5925,0.9,NA,9/24/20 17:40,Weekday
9/24/20,17:50:00,0,740.8,0,9.035,10.15,22.354,8.4783,1,NA,9/24/20 17:50,Weekday
9/24/20,18:00:00,0,461.4,0,7.719,34.122,9.836,5.0806,1,NA,9/24/20 18:00,Weekday
9/24/20,18:10:00,0,290.5,0,9.977,55.25,11.412,4.654,1,NA,9/24/20 18:10,Weekday
9/24/20,18:20:00,0,203.1,0,8.248,47.36,9.255,3.6815,1,NA,9/24/20 18:20,Weekday
9/24/20,18:30:00,0,393.7,0,10.458,55.57,12.248,4.544,1,NA,9/24/20 18:30,Weekday
9/24/20,18:40:00,0,294.4,0,11.365,61.91,13.187,4.746,1,NA,9/24/20 18:40,Weekday
9/24/20,18:50:00,0,459,0,14.333,53.907,17.081,8.605,1,NA,9/24/20 18:50,Weekday
9/24/20,19:00:00,0,496.6,0,12.483,45.752,14.3814,11.6155,1,NA,9/24/20 19:00,Weekday
9/24/20,19:10:00,0,615.2,0,13.23,47.188,15.941,12.34,1,NA,9/24/20 19:10,Weekday
9/24/20,19:20:00,0,355.9,0,9.385,4.761,6.442,3.37,1,NA,9/24/20 19:20,Weekday
