Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
10/9/19,9:00:00,0.3,0,0,0.695714286,1.458,0.656714286,0.506814286,0,NA,10/9/19 9:00,Weekday
10/9/19,9:10:00,0.7,675,0,226.4433333,572,268.2,163.3666667,1,NA,10/9/19 9:10,Weekday
10/9/19,9:20:00,0,1169.4,0,530.318,487.94,3773.14,425.726,1,NA,10/9/19 9:20,Weekday
10/9/19,9:30:00,0,695,0,31.915,52.808,28.191,23.208,1,NA,10/9/19 9:30,Weekday
10/9/19,9:40:00,0,139.1,0,20.233,28.46,17.838,16.159,1,NA,10/9/19 9:40,Weekday
10/9/19,9:50:00,0,182.7,0,18.666,24.92,15.401,14.098,1,NA,10/9/19 9:50,Weekday
10/9/19,10:00:00,0,194.7,0,21.092,33.16,20.202,18.293,1,NA,10/9/19 10:00,Weekday
10/9/19,10:10:00,0,152.7,0,22.196,33.45,21.619,18.337,1,NA,10/9/19 10:10,Weekday
10/9/19,10:20:00,0,145.3,0,16.766,20.91,12.609,11.774,1,NA,10/9/19 10:20,Weekday
10/9/19,10:30:00,0,125.9,0,16.216,19.6,12.027,11.215,1,NA,10/9/19 10:30,Weekday
10/9/19,10:40:00,0,134.6,0,13.264,16.316,10.093,9.451,1,NA,10/9/19 10:40,Weekday
10/9/19,10:50:00,0,89.5,0,20.522,25.04,16.049,14.541,0.7,NA,10/9/19 10:50,Weekday
10/9/19,11:00:00,0,217.1,0,21.584,28.23,19.91,17.33,1,NA,10/9/19 11:00,Weekday
10/9/19,11:10:00,0,126.8,0,12.912,16.83,11.29,9.949,1,NA,10/9/19 11:10,Weekday
10/9/19,11:20:00,0,168.4,0,24.348,32.74,21.183,18.986,1,NA,10/9/19 11:20,Weekday
10/9/19,11:30:00,0,227.8,0,25.653,35.58,22.43,20.25,1,NA,10/9/19 11:30,Weekday
10/9/19,11:40:00,0,681.3,0.1,87.315,42.35,24.602,22.804,1,NA,10/9/19 11:40,Weekday
10/9/19,11:50:00,0,404.4,0,50.205,84.422,59.431,50.589,1,NA,10/9/19 11:50,Weekday
10/9/19,12:00:00,0,325.5,0.1,90.361,102.44,108.106,93.786,1,NA,10/9/19 12:00,Weekday
10/9/19,12:10:00,0,252.3,0,179.948,196.17,223.88,186.68,1,NA,10/9/19 12:10,Weekday
10/9/19,12:20:00,0,62.2,0,75.668,77.23,86.63,68.77,0.7,NA,10/9/19 12:20,Weekday
10/9/19,12:30:00,0,200.7,0,138.468,149.37,173.2,124.76,1,NA,10/9/19 12:30,Weekday
10/9/19,12:40:00,0,97.9,0,105.699,117.03,133.64,113.73,1,NA,10/9/19 12:40,Weekday
10/9/19,12:50:00,0,110.1,0,85.587,89.551,109.856,88.641,1,NA,10/9/19 12:50,Weekday
10/9/19,13:00:00,0,57.2,0,72.644,78.81,91.49,75.65,0.8,NA,10/9/19 13:00,Weekday
10/9/19,13:10:00,0,79.6,0,26.879,29.404,33.591,23.813,0.7,NA,10/9/19 13:10,Weekday
10/9/19,13:20:00,0,181.5,0,111.019,108.51,148.95,115.84,1,NA,10/9/19 13:20,Weekday
10/9/19,13:30:00,0,947.5,0,21.869,40.035,23.834,20.3504,1,NA,10/9/19 13:30,Weekday
10/9/19,13:40:00,0,312.2,0,40.682,31.11,18.708,18.006,1,NA,10/9/19 13:40,Weekday
10/9/19,13:50:00,0,307.1,0,24.474,11.0635,7.6625,6.9,1,NA,10/9/19 13:50,Weekday
10/9/19,14:00:00,0,411.4,0,23.673,18.6,13.378,11.68,1,NA,10/9/19 14:00,Weekday
10/9/19,14:10:00,0,110,0,34.782,24.1556,13.325,13.2417,1,NA,10/9/19 14:10,Weekday
10/9/19,14:20:00,0,215.6,0,6.073,8.58,5.252,5.272,1,NA,10/9/19 14:20,Weekday
10/9/19,14:30:00,0,586.3,0.1,39.399,20.91,13.015,12.182,1,NA,10/9/19 14:30,Weekday
10/9/19,14:40:00,0,466.8,0,27.556,21.626,13.418,12.308,1,NA,10/9/19 14:40,Weekday
10/9/19,14:50:00,0,455.5,0,21.728,11.714,6.773,6.651,1,NA,10/9/19 14:50,Weekday
10/9/19,15:00:00,0,398.5,0,11.859,8.109,4.732,4.961,1,NA,10/9/19 15:00,Weekday
10/9/19,15:10:00,0,425,0,23.802,14.51,9.443,8.903,1,NA,10/9/19 15:10,Weekday
10/9/19,15:20:00,0,351.8,0,6.233,3.906,3.316,2.92,1,NA,10/9/19 15:20,Weekday
10/9/19,15:30:00,0,509.4,0,23.043,18.42,9.84,10.121,1,NA,10/9/19 15:30,Weekday
10/9/19,15:40:00,0,545.5,0,34.19,24.133,14.545,13.79,1,NA,10/9/19 15:40,Weekday
10/9/19,15:50:00,0,477.7,0,25.222,24.04,14.881,13.362,1,NA,10/9/19 15:50,Weekday
10/9/19,16:00:00,0,235.8,0,22.911,23.306,13.615,12.741,1,NA,10/9/19 16:00,Weekday
10/9/19,16:10:00,0,386.2,0,31.47,36.7,20.219,19.257,1,NA,10/9/19 16:10,Weekday
10/9/19,16:20:00,0,783,0,122.473,477.725,140.695,75.777,1,NA,10/9/19 16:20,Weekday
10/9/19,16:30:00,0,525.5,0.1,135.19,81.301,55.563,51.648,1,NA,10/9/19 16:30,Weekday
10/9/19,16:40:00,0,89.4,0,9.181,8.303,7.047,7.193,1,NA,10/9/19 16:40,Weekday
10/9/19,16:50:00,0,36.6,0,46.238,45.377,30.449,27.563,0.4,NA,10/9/19 16:50,Weekday
10/9/19,17:00:00,0,59.4,0,28.921,33.329,19.594,18.956,0.8,NA,10/9/19 17:00,Weekday
10/9/19,17:10:00,0,118.8,0,7.025,6.0953,4.9465,4.835,1,NA,10/9/19 17:10,Weekday
10/9/19,17:20:00,0,4,0,0,0,0,0,0.1,NA,10/9/19 17:20,Weekday
10/9/19,17:30:00,0,2.2,0,0,0,0,0,0,NA,10/9/19 17:30,Weekday
10/9/19,17:40:00,0,267.8,0,11.316,10.0463,6.57,6.358,0.8,NA,10/9/19 17:40,Weekday
10/9/19,17:50:00,0,684.4,0,165.436,39.6433,29.729,26.592,1,NA,10/9/19 17:50,Weekday
10/9/19,18:00:00,0,775.1,0.1,43.975,33.3556,24.808,20.9877,1,NA,10/9/19 18:00,Weekday
10/9/19,18:10:00,0,235.2,0,92.376,76.75,52.15,47.48,1,NA,10/9/19 18:10,Weekday
10/9/19,18:20:00,0,645.8,0,125.165,62.43,49.43,41.47,1,NA,10/9/19 18:20,Weekday
10/9/19,18:30:00,0,848.4,0,99.584,77.36,52.26,46.96,1,NA,10/9/19 18:30,Weekday
10/9/19,18:40:00,0,469.9,0,125.855,44.467,31.87,28.105,1,NA,10/9/19 18:40,Weekday
10/9/19,18:50:00,0,678.2,0,156.952,75.07,58.86,48.41,1,NA,10/9/19 18:50,Weekday
10/9/19,19:00:00,0,940.1,0,144.558,88.18,65.51,56.2,1,NA,10/9/19 19:00,Weekday
10/9/19,19:10:00,0,1119.2,0,125.212,79.7,61.18,51.57,1,NA,10/9/19 19:10,Weekday
10/9/19,19:20:00,0,394.9,0,45.636,31.414,24.745,20.571,1,NA,10/9/19 19:20,Weekday
