Date,Time,Off.Wrist.Status,Activity,Marker,White.Light,Red.Light,Green.Light,Blue.Light,Sleep.Wake,Interval.Status,newtime,day
10/8/19,11:10:00,0,108.2,0,1515.414,205.45,160.84,136.69,0.8,NA,10/8/19 11:10,Weekday
10/8/19,11:20:00,0,602.2,0,29.313,95.8631,16.9009,13.21706,1,NA,10/8/19 11:20,Weekday
10/8/19,11:30:00,0,216.5,0,37.706,7.8022,5.0678,5.08906,1,NA,10/8/19 11:30,Weekday
10/8/19,11:40:00,0,157.3,0,0.028,0.4386,0.0413,0.01224,0.7,NA,10/8/19 11:40,Weekday
10/8/19,11:50:00,0,18.1,0,0.049,0.5117,0.0413,0.02142,0.3,NA,10/8/19 11:50,Weekday
10/8/19,12:00:00,0,45.7,0,1.613,12.1533,7.5487,7.97618,0.7,NA,10/8/19 12:00,Weekday
10/8/19,12:10:00,0,49.4,0,47.264,22.5,14.57,14.677,0.6,NA,10/8/19 12:10,Weekday
10/8/19,12:20:00,0,31.3,0,133.911,23.993,14.666,15.947,0.5,NA,10/8/19 12:20,Weekday
10/8/19,12:30:00,0,37.4,0,27.868,23.481,15.899,15.302,0.7,NA,10/8/19 12:30,Weekday
10/8/19,12:40:00,0,35.1,0,110.807,27.58,17.46,18.11,0.5,NA,10/8/19 12:40,Weekday
10/8/19,12:50:00,0,81.6,0,162.044,24.33,15.85,15.51,0.6,NA,10/8/19 12:50,Weekday
10/8/19,13:00:00,0,38.3,0,58.716,28.88,21.73,19.95,0.7,NA,10/8/19 13:00,Weekday
10/8/19,13:10:00,0,53.7,0,33.32,23.57,20.194,17.627,0.8,NA,10/8/19 13:10,Weekday
10/8/19,13:20:00,0,87.9,0,0.028,16.7105,14.9005,11.88824,0.9,NA,10/8/19 13:20,Weekday
10/8/19,13:30:00,0,18.2,0,0.049,0.5117,0.0531,0.02142,0.1,NA,10/8/19 13:30,Weekday
10/8/19,13:40:00,0,31.3,0,0.028,0.4386,0.0413,0.01224,0.5,NA,10/8/19 13:40,Weekday
10/8/19,13:50:00,0,24.7,0,0.021,0.2924,0.0295,0.00918,0.6,NA,10/8/19 13:50,Weekday
10/8/19,14:00:00,0,57.7,0,0,0,0,0,0.5,NA,10/8/19 14:00,Weekday
10/8/19,14:10:00,0,25.9,0,0,0,0,0,0.3,NA,10/8/19 14:10,Weekday
10/8/19,14:20:00,0,472.6,0,0.552,5.343,0.4537,0.2307,1,NA,10/8/19 14:20,Weekday
10/8/19,14:30:00,0,79.2,0,0.361,0.9973,0.3178,0.29195,0.9,NA,10/8/19 14:30,Weekday
10/8/19,14:40:00,0,96.4,0,0.282,2.628,0.2348,0.11656,0.9,NA,10/8/19 14:40,Weekday
10/8/19,14:50:00,0,87.4,0,0.394,3.8011,0.3241,0.16448,1,NA,10/8/19 14:50,Weekday
10/8/19,15:00:00,0,113.5,0,0.513,4.971,0.4175,0.21458,0.9,NA,10/8/19 15:00,Weekday
10/8/19,15:10:00,0,85.1,0,0.398,3.799,0.3352,0.1659,1,NA,10/8/19 15:10,Weekday
10/8/19,15:20:00,0,242.9,0,2.255,21.6441,1.8655,0.93957,1,NA,10/8/19 15:20,Weekday
10/8/19,15:30:00,0,78.1,0,0,0,0,0,0.5,NA,10/8/19 15:30,Weekday
10/8/19,15:40:00,0,54.6,0,0,0,0,0,0.8,NA,10/8/19 15:40,Weekday
10/8/19,15:50:00,0,33,0,0,0,0,0,0.5,NA,10/8/19 15:50,Weekday
10/8/19,16:00:00,0,32.2,0,0,0,0,0,0.7,NA,10/8/19 16:00,Weekday
10/8/19,16:10:00,0,29.3,0,0,0,0,0,0.6,NA,10/8/19 16:10,Weekday
10/8/19,16:20:00,0,22.7,0,0,0,0,0,0.4,NA,10/8/19 16:20,Weekday
10/8/19,16:30:00,0,97.8,0,0,0,0,0,0.6,NA,10/8/19 16:30,Weekday
10/8/19,16:40:00,0,61.6,0,0,0,0,0,0.8,NA,10/8/19 16:40,Weekday
10/8/19,16:50:00,0,29.4,0,0,0,0,0,0.5,NA,10/8/19 16:50,Weekday
10/8/19,17:00:00,0,38.1,0,76.401,30.04,19.04,19.19,0.6,NA,10/8/19 17:00,Weekday
10/8/19,17:10:00,0,313,0,793.568,45.749,33.4485,32.88459,0.8,NA,10/8/19 17:10,Weekday
10/8/19,17:20:00,0,439.7,0,1.427,13.456,1.1938,0.59398,1,NA,10/8/19 17:20,Weekday
10/8/19,17:30:00,0,22.2,0,0.175,1.679,0.1428,0.0719,0.3,NA,10/8/19 17:30,Weekday
10/8/19,17:40:00,0,42.7,0,0.313,3.0692,0.2706,0.13106,0.7,NA,10/8/19 17:40,Weekday
10/8/19,17:50:00,0,18.8,0,0.246,2.217,0.2042,0.10185,0.2,NA,10/8/19 17:50,Weekday
10/8/19,18:00:00,0,26.1,0,0.192,1.7521,0.1487,0.07895,0.4,NA,10/8/19 18:00,Weekday
10/8/19,18:10:00,0,64.2,0,0.007,0.0731,0.0059,0.00306,0.7,NA,10/8/19 18:10,Weekday
10/8/19,18:20:00,0,143.6,0,0.079,0.9504,0.0929,0.03306,0.8,NA,10/8/19 18:20,Weekday
10/8/19,18:30:00,0,241.3,0,0.233,2.046,0.2001,0.0953,1,NA,10/8/19 18:30,Weekday
